flow_duration,total_fwd_packets,total_backward_packets,total_length_fwd_packets,total_length_bwd_packets,attack_label,bytes_per_sec,pkts_per_sec,fwd_to_bwd_ratio,protocol_other,protocol_tcp,protocol_udp,__perturbed
11911709,4,0,24,0,DDoS,2.0148242372274206e-06,3.358040395379034e-07,4.0,False,True,False,0
61,1,1,2,6,PortScan,0.1311475409836065,0.0327868852459016,0.5,False,True,False,0
3,1,1,2,6,PortScan,2.6666666666666665,0.6666666666666666,0.5,False,True,False,0
43,1,1,0,6,PortScan,0.1395348837209302,0.0465116279069767,0.5,False,True,False,0
116822192,22,18,1736,7852,BENIGN,8.207344714093364e-05,3.424006972921721e-07,1.1578947368421053,False,True,False,0
3,2,0,31,0,BENIGN,10.333333333333334,0.6666666666666666,2.0,False,True,False,0
219,2,2,86,198,BENIGN,1.2968036529680365,0.0182648401826484,0.6666666666666666,False,False,True,0
24027,1,1,46,206,BENIGN,0.0104882007741291,8.323968868356433e-05,0.5,False,False,True,0
98006064,8,5,336,11595,DoS Hulk,0.0001217373651491,1.3264485348580066e-07,1.3333333333333333,False,True,False,0
30175,1,1,50,66,BENIGN,0.0038442419221209,6.628003314001656e-05,0.5,False,False,True,0
5907052,2,3,0,0,BENIGN,0.0,8.464459090592059e-07,0.5,False,False,True,1
115,3,0,37,0,BENIGN,0.3217391304347826,0.0260869565217391,3.0,False,True,False,0
100170690,6,6,350,11595,DoS Hulk,0.0001192464582204,1.1979552102516218e-07,0.8571428571428571,False,True,False,0
102179379,18,17,1008,9428,DoS Hulk,0.00010213411064085642,3.425348670400512e-07,1.0,True,False,False,1
30632,1,1,57,153,BENIGN,0.0068555758683729,6.529119874640899e-05,0.5,False,False,True,0
5071229,11,2,417,247,BENIGN,0.00013093473002303782,2.5634811600895957e-06,3.6666666666666665,True,False,False,1
3003462,5,4,363,11595,DoS Hulk,0.0039814054581013,2.996541990542913e-06,1.0,False,True,False,0
208,2,2,96,268,BENIGN,1.75,0.0192307692307692,0.6666666666666666,False,False,True,0
58025,3,2,427,656,BENIGN,0.0186643688065489,8.616975441619992e-05,1.0,False,True,False,0
31608,2,0,12,0,BENIGN,0.0003796507213363,6.327512022272843e-05,2.0,False,True,False,0
50381861,19,26,4646,23153,BENIGN,0.0005517660413536,8.931785985436306e-07,0.7037037037037037,False,True,False,0
174,2,2,82,114,BENIGN,1.1264367816091954,0.0229885057471264,0.6666666666666666,False,False,True,0
95,1,1,2,6,PortScan,0.0842105263157894,0.0210526315789473,0.5,False,True,False,0
9907474,18,41,16342,26383,BENIGN,0.0043124009207594185,5.955100159737992e-06,0.42857142857142855,False,True,False,1
48100,1,1,102,307,BENIGN,0.008503118503118504,4.158004158004158e-05,0.5,False,True,False,1
3,2,0,12,0,BENIGN,4.0,0.6666666666666666,2.0,False,True,False,0
56,1,1,0,0,BENIGN,0.0,0.0357142857142857,0.5,False,True,False,0
4,2,0,14,0,FTP-Patator,3.5,0.5,2.0,False,True,False,0
83771602,6,8,371,11595,DoS Hulk,0.0001428407684026,1.671210728427994e-07,0.6666666666666666,False,True,False,0
167280,4,9,269,8147,DoS Hulk,0.050310856049736966,7.771401243424199e-05,0.4,True,False,False,1
4,2,0,12,0,BENIGN,3.0,0.5,2.0,False,True,False,0
190,2,2,46,46,BENIGN,0.4842105263157895,0.0210526315789473,0.6666666666666666,False,False,True,0
70187,5,5,431,2267,BENIGN,0.0384401669824896,0.0001424765269921,0.8333333333333334,False,True,False,0
2,2,0,4,0,BENIGN,2.0,1.0,2.0,False,True,False,0
256,3,1,76,6,BENIGN,0.3203125,0.015625,1.5,False,True,False,0
654429,3,6,26,11607,DDoS,0.0177758015002391,1.3752446789491295e-05,0.4285714285714285,False,True,False,0
30983,2,2,64,96,BENIGN,0.0051641222605945,0.0001291030565148,0.6666666666666666,False,False,True,0
4698272,2,2,109,235,BENIGN,7.321840881072871e-05,8.513768466363804e-07,0.6666666666666666,False,False,True,0
100512747,8,6,380,11595,DoS Hulk,0.0001191391177479,1.392858161562334e-07,1.1428571428571428,False,True,False,0
135,3,2,0,0,BENIGN,0.0,0.037037037037037035,1.0,True,False,False,1
47,4,0,0,0,DoS Hulk,0.0,0.0851063829787234,4.0,False,False,True,1
30891,1,1,49,114,BENIGN,0.0052766177851154,6.47437765044835e-05,0.5,False,False,True,0
55,1,1,0,0,BENIGN,0.0,0.0363636363636363,0.5,False,True,False,0
645,2,0,12,0,BENIGN,0.0186046511627906,0.0031007751937984,2.0,False,True,False,0
73128446,19,6,301,23087,DoS Hulk,0.00031982082594781243,3.4186423160147557e-07,2.7142857142857144,False,False,True,1
99969728,7,6,351,11595,DoS Hulk,0.0001194961738817,1.300393655167292e-07,1.0,False,True,False,0
203,2,2,84,186,BENIGN,1.3300492610837438,0.0197044334975369,0.6666666666666666,False,False,True,0
12,1,1,0,6,PortScan,0.5,0.1666666666666666,0.5,False,True,False,0
104543,1,1,48,48,BENIGN,0.0009182824292396,1.9130883942492565e-05,0.5,False,False,True,0
90139,1,1,51,158,BENIGN,0.0023186412096872,2.2187954159686703e-05,0.5,False,False,True,0
115409840,17,18,401,6340,BENIGN,5.840923096332167e-05,3.0326703511589653e-07,0.8947368421052632,False,True,False,0
165,4,0,0,0,BENIGN,0.0,0.024242424242424242,4.0,False,False,True,1
5559610,9,6,367,3710,BENIGN,0.0007333248195466,2.6980309769929907e-06,1.2857142857142858,False,True,False,0
47933,6,4,222,368,BENIGN,0.0123088477666743,0.0002086245384182,1.2,False,False,True,0
34299,2,3,145,592,BENIGN,0.02148750692440013,0.00014577684480597102,0.5,True,False,False,1
208,2,2,47,235,BENIGN,1.3557692307692308,0.019230769230769232,0.6666666666666666,False,True,False,1
75070253,2,2,101,265,BENIGN,4.875433149266194e-06,5.328342239635185e-08,0.6666666666666666,False,False,True,0
30181369,11,9,1172,3797,BENIGN,0.0001646379923985,6.626604644739607e-07,1.1,False,True,False,0
71,2,2,0,0,BENIGN,0.0,0.056338028169014086,0.6666666666666666,True,False,False,1
3050689,2,2,0,0,BENIGN,0.0,1.3111792123025322e-06,0.6666666666666666,True,False,False,1
84088410,33,38,8309,25294,BENIGN,0.0003996151193725,8.443494174762015e-07,0.8461538461538461,False,True,False,0
10068843,8,9,3014,3523,BENIGN,0.0006492305024519,1.688376708227549e-06,0.8,False,True,False,0
182447,6,9,3607,3028,BENIGN,0.036366725679238356,8.22156571497476e-05,0.6,False,False,True,1
99331136,9,4,377,11595,DoS Hulk,0.0001205261560685,1.3087537829024728e-07,1.8,False,True,False,0
191,2,2,102,224,BENIGN,1.706806282722513,0.0209424083769633,0.6666666666666666,False,False,True,0
5281988,9,5,343,3001,BENIGN,0.0006330949634872,2.6505171916331504e-06,1.5,False,True,False,0
3,2,0,36,0,BENIGN,12.0,0.6666666666666666,2.0,False,False,True,0
117862848,30,21,3496,6368,BENIGN,8.369049422596677e-05,4.327063265941105e-07,1.3636363636363635,False,True,False,0
65419780,17,18,1095,7541,BENIGN,0.0001320090040045,5.350063849190566e-07,0.8947368421052632,False,True,False,0
1358,3,0,43,0,BENIGN,0.0316642120765832,0.0022091310751104,3.0,False,True,False,0
2555400,4,0,24,0,DDoS,9.39187602723644e-06,1.5653126712060734e-06,4.0,False,True,False,0
457,4,5,158,280,BENIGN,0.9584245076586433,0.019693654266958426,0.6666666666666666,False,True,False,1
111123,10,5,674,1007,BENIGN,0.0151273813701933,0.0001349855565454,1.6666666666666667,False,True,False,0
162965,1,1,43,171,BENIGN,0.0013131654036142,1.2272573865553954e-05,0.5,False,False,True,0
65834,4,6,190,669,BENIGN,0.013047969134489776,0.00015189719597776224,0.5714285714285714,False,True,False,1
40,2,1,0,17,PortScan,0.425,0.075,1.0,True,False,False,1
187,3,0,0,0,BENIGN,0.0,0.016042780748663103,3.0,False,True,False,1
187,2,2,66,98,BENIGN,0.8770053475935828,0.0213903743315508,0.6666666666666666,False,False,True,0
164,2,0,12,0,BENIGN,0.073170731707317,0.0121951219512195,2.0,False,True,False,0
68785,4,2,345,887,BENIGN,0.01791088173293596,8.722832012793487e-05,1.3333333333333333,False,False,True,1
84627242,6,6,356,11595,DoS Hulk,0.0001412193014632,1.417983112341059e-07,0.8571428571428571,False,True,False,0
54132,2,1,12,6,BENIGN,0.0003325205054311,5.542008423852804e-05,1.0,False,True,False,0
277845,10,5,1136,1119,BENIGN,0.0081160359193075,5.398693516169087e-05,1.6666666666666667,False,True,False,0
115217817,35,69,1867,25191,BENIGN,0.00023484215119264063,9.026381744413713e-07,0.5,False,True,False,1
16601,1,1,48,48,BENIGN,0.0057827841696283,0.0001204746702005,0.5,False,False,True,0
55,1,1,0,6,PortScan,0.109090909090909,0.0363636363636363,0.5,False,True,False,0
59607897,11,12,908,3560,BENIGN,7.495651121528411e-05,3.858549144922861e-07,0.8461538461538461,False,True,False,0
98824757,8,6,662,11595,DoS Hulk,0.0001240276259925,1.4166490690182017e-07,1.1428571428571428,False,True,False,0
84525169,6,6,372,11595,DoS Hulk,0.0001415791312999,1.4196954755571089e-07,0.8571428571428571,False,True,False,0
57,1,1,0,0,BENIGN,0.0,0.0350877192982456,0.5,False,True,False,0
83561478,19,10,664,33175,DoS Hulk,0.0004049593282684636,3.470498690796254e-07,1.7272727272727273,False,False,True,1
22,5,0,0,0,BENIGN,0.0,0.22727272727272727,5.0,False,False,True,1
53510,1,1,47,105,BENIGN,0.0028405905438235,3.73761913660998e-05,0.5,False,False,True,0
27821,3,1,121,618,BENIGN,0.02656266848783293,0.0001437762841019374,1.5,False,False,True,1
31829,1,1,54,116,BENIGN,0.0053410411888529,6.283577869238744e-05,0.5,False,False,True,0
287,2,2,56,476,BENIGN,1.853658536585366,0.0139372822299651,0.6666666666666666,False,False,True,0
67,1,1,0,0,BENIGN,0.0,0.0298507462686567,0.5,False,True,False,0
216,2,2,64,120,BENIGN,0.8518518518518519,0.0185185185185185,0.6666666666666666,False,False,True,0
73599622,7,6,921,9836,DoS Hulk,0.00014615564194066105,1.7663134193814202e-07,1.0,True,False,False,1
3,2,0,0,0,DoS Hulk,0.0,0.6666666666666666,2.0,False,True,False,0
58,1,1,0,0,BENIGN,0.0,0.0344827586206896,0.5,False,True,False,0
82796913,12,15,534,33464,DoS Hulk,0.00041061917368827506,3.2609911434741533e-07,0.75,True,False,False,1
48079,1,1,55,112,BENIGN,0.0034734499469622,4.159820295763223e-05,0.5,False,False,True,0
227,2,2,84,228,BENIGN,1.3744493392070485,0.0176211453744493,0.6666666666666666,False,False,True,0
424,1,1,51,112,BENIGN,0.3844339622641509,0.0047169811320754,0.5,False,False,True,0
3,4,0,0,0,BENIGN,0.0,1.3333333333333333,4.0,False,True,False,1
14258,2,4,28,0,DoS Hulk,0.0019638097909945294,0.00042081638378454203,0.4,True,False,False,1
100,2,2,4,12,BENIGN,0.16,0.04,0.6666666666666666,False,True,False,0
100581696,10,6,370,11595,DoS Hulk,0.0001189580259215,1.590746690133362e-07,1.4285714285714286,False,True,False,0
141609,22,33,871,42347,BENIGN,0.3051924665805139,0.0003883933930752,0.6470588235294118,False,True,False,0
31152,1,1,46,131,BENIGN,0.0056818181818181,6.420133538777607e-05,0.5,False,False,True,0
107474220,5,5,676,26353,DoS Hulk,0.0002514928696388771,9.304556943981542e-08,0.8333333333333334,False,True,False,1
3,2,0,0,0,BENIGN,0.0,0.6666666666666666,2.0,False,True,False,0
77641,4,2,140,456,BENIGN,0.0076763565641864,7.727875735758169e-05,1.3333333333333333,False,False,True,0
3809965,5,0,30,0,DDoS,7.874088082173983e-06,1.3123480136956638e-06,5.0,False,True,False,0
68,5,0,73,0,BENIGN,1.0735294117647058,0.07352941176470588,5.0,False,True,False,1
203,2,2,80,112,BENIGN,0.9458128078817734,0.0197044334975369,0.6666666666666666,False,False,True,0
48,2,0,4,0,BENIGN,0.0833333333333333,0.0416666666666666,2.0,False,True,False,0
26231,5,0,55,0,BENIGN,0.0020967557470168,0.0001906141588197,5.0,False,True,False,0
137,2,0,0,0,BENIGN,0.0,0.0145985401459854,2.0,False,True,False,0
68453,2,2,88,344,BENIGN,0.0063108994492571,5.843425415978847e-05,0.6666666666666666,False,False,True,0
28269068,2,0,0,0,BENIGN,0.0,7.074870667826757e-08,2.0,False,True,False,0
279,3,1,43,6,BENIGN,0.1756272401433691,0.014336917562724,1.5,False,True,False,0
994,2,0,0,0,DoS Hulk,0.0,0.0020120724346076,2.0,False,True,False,0
48,2,0,4,0,BENIGN,0.0833333333333333,0.0416666666666666,2.0,False,True,False,0
177,2,2,64,96,BENIGN,0.903954802259887,0.0225988700564971,0.6666666666666666,False,False,True,0
30825,4,2,164,152,BENIGN,0.0102514193025141,0.0001946472019464,1.3333333333333333,False,False,True,0
147,2,2,68,100,BENIGN,1.1428571428571428,0.0272108843537414,0.6666666666666666,False,False,True,0
685779,3,7,26,11601,DDoS,0.0169544415912414,1.4581957161126252e-05,0.375,False,True,False,0
177,2,2,94,196,BENIGN,1.6384180790960452,0.0225988700564971,0.6666666666666666,False,False,True,0
1558984,8,6,48,30723,DDoS,0.019737854910634105,8.98020762240023e-06,1.1428571428571428,False,True,False,1
222,3,5,153,186,BENIGN,1.527027027027027,0.036036036036036036,0.5,False,False,True,1
50933,4,2,200,156,BENIGN,0.0069895745391003,0.0001178018180747,1.3333333333333333,False,False,True,0
58,1,1,0,0,BENIGN,0.0,0.034482758620689655,0.5,False,False,True,1
17,2,2,4,12,BENIGN,0.9411764705882352,0.2352941176470588,0.6666666666666666,False,True,False,0
503,1,1,85,167,BENIGN,0.5009940357852882,0.003976143141153,0.5,False,False,True,0
145,4,2,305,463,BENIGN,5.296551724137931,0.041379310344827586,1.3333333333333333,True,False,False,1
48578,2,2,70,484,BENIGN,0.0114043394129029,8.234180081518382e-05,0.6666666666666666,False,False,True,0
118251884,12,12,969,15778,DoS Hulk,0.0001416214222853312,2.0295659729192983e-07,0.9230769230769231,True,False,False,1
115147679,16,14,444,746,BENIGN,1.0334554811130844e-05,2.605349952385927e-07,1.0666666666666669,False,True,False,0
5076173,3,1,0,0,BENIGN,0.0,7.87995208201139e-07,1.5,False,True,False,0
64162725,10,10,478,1782,BENIGN,3.522294291584405e-05,3.1170745943224824e-07,0.9090909090909092,False,True,False,0
17761892,2,2,105,210,BENIGN,1.7734597192686456e-05,2.252012341928439e-07,0.6666666666666666,False,False,True,0
4,4,0,0,0,DoS Hulk,0.0,1.0,4.0,False,True,False,0
4,2,0,0,0,DoS Hulk,0.0,0.5,2.0,False,True,False,0
70,6,0,79,0,BENIGN,1.1285714285714286,0.08571428571428572,6.0,False,False,True,1
23998,1,1,64,117,BENIGN,0.0075422951912659,8.33402783565297e-05,0.5,False,False,True,0
88824,2,2,74,278,BENIGN,0.0039628929118256,4.503287399801856e-05,0.6666666666666666,False,False,True,0
84515196,8,6,352,11595,DoS Hulk,0.0001413591941501,1.656506836947997e-07,1.1428571428571428,False,True,False,0
81046267,8,4,56,11601,DDoS,0.0001438314240926,1.4806357459992573e-07,1.6,False,True,False,0
23197,3,4,26,11601,DDoS,0.501228607147476,0.0003017631590291,0.6,False,True,False,0
117623515,20,16,1763,730,BENIGN,2.119474154466477e-05,3.060612497424516e-07,1.1764705882352942,False,True,False,0
110134136,60,48,578,3812,BENIGN,3.986048430978748e-05,9.806223930426077e-07,1.2244897959183674,True,False,False,1
30982,2,2,144,308,BENIGN,0.0145891162610548,0.0001291072235491,0.6666666666666666,False,False,True,0
84866244,8,7,347,11595,DoS Hulk,0.0001407155476328,1.7674872002111934e-07,1.0,False,True,False,0
972699,6,0,19,0,BENIGN,1.953327802331451e-05,6.168403586309845e-06,6.0,False,False,True,1
98202706,8,6,359,11595,DoS Hulk,0.0001217278065637,1.4256226299914794e-07,1.1428571428571428,False,True,False,0
24642,2,2,60,414,BENIGN,0.0192354516678841,0.0001623244866488,0.6666666666666666,False,False,True,0
5632915,11,9,3457,3714,BENIGN,0.0012730531172581,3.550559523798957e-06,1.1,False,True,False,0
11691,2,1,280,6,BENIGN,0.024463262338551,0.0002566076469078,1.0,False,True,False,0
48311,4,2,176,88,BENIGN,0.0054645939848067,0.0001241953178365,1.3333333333333333,False,False,True,0
90,1,1,6,6,BENIGN,0.1333333333333333,0.0222222222222222,0.5,False,True,False,0
77,1,1,6,6,BENIGN,0.1558441558441558,0.0259740259740259,0.5,False,True,False,0
24709,2,2,68,224,BENIGN,0.0118175563559836,0.0001618843336436,0.6666666666666666,False,False,True,0
5959109,5,1,123,46,BENIGN,2.835994441450895e-05,1.0068619318760573e-06,2.5,False,True,False,0
468261,3,3,505,12,BENIGN,0.0011040851149252,1.2813366904354623e-05,0.75,False,True,False,0
94,2,0,12,0,BENIGN,0.1276595744680851,0.0212765957446808,2.0,False,True,False,0
34020961,8,2,122,24,BENIGN,4.291471954598813e-06,2.939364352464941e-07,2.6666666666666665,False,True,False,1
166,1,1,0,0,BENIGN,0.0,0.0120481927710843,0.5,False,True,False,0
308,2,0,0,0,BENIGN,0.0,0.0064935064935064,2.0,False,True,False,0
24067,2,2,64,272,BENIGN,0.0139610254705613,0.0001662026841733,0.6666666666666666,False,False,True,0
1,2,0,0,0,DoS Hulk,0.0,2.0,2.0,False,True,False,0
454805,7,8,619,4580,BENIGN,0.0114312727432635,3.298116775321291e-05,0.7777777777777778,False,True,False,0
156,2,2,86,118,BENIGN,1.3076923076923077,0.0256410256410256,0.6666666666666666,False,False,True,0
60976236,15,13,1793,3982,BENIGN,9.4709027300406e-05,4.591952838807564e-07,1.0714285714285714,False,True,False,0
5189649,2,2,88,242,BENIGN,6.35881154968284e-05,7.707650363251927e-07,0.6666666666666666,False,False,True,0
31,1,1,6,6,BENIGN,0.3870967741935484,0.064516129032258,0.5,False,True,False,0
137707,10,5,580,1023,BENIGN,0.0116406573376807,0.0001089269245572,1.6666666666666667,False,True,False,0
50533,1,1,62,90,BENIGN,0.0030079354085449,3.95780974808541e-05,0.5,False,False,True,0
101331496,13,29,3828,8446,BENIGN,0.00012112719622732108,4.144811994091156e-07,0.43333333333333335,False,True,False,1
45,1,1,6,6,BENIGN,0.2666666666666666,0.0444444444444444,0.5,False,True,False,0
4968826,22,9,1003,1625,BENIGN,0.0005288975705730086,6.238898283014941e-06,2.2,True,False,False,1
30714,2,2,68,100,BENIGN,0.0054698183238913,0.0001302337696164,0.6666666666666666,False,False,True,0
167,2,2,80,112,BENIGN,1.1497005988023952,0.0239520958083832,0.6666666666666666,False,False,True,0
24567,2,2,70,542,BENIGN,0.0249114666015386,0.0001628200431473,0.6666666666666666,False,False,True,0
178,3,0,49,0,BENIGN,0.2752808988764045,0.0168539325842696,3.0,False,True,False,0
252,2,1,37,6,BENIGN,0.1706349206349206,0.0119047619047619,1.0,False,True,False,0
69,1,1,2,6,PortScan,0.1159420289855072,0.0289855072463768,0.5,False,True,False,0
1300,5,0,0,0,DoS Hulk,0.0,0.0038461538461538464,5.0,False,False,True,1
199,1,1,0,0,BENIGN,0.0,0.0100502512562814,0.5,False,True,False,0
121609,12,10,530,6368,BENIGN,0.0567227754524747,0.0001809076630841,1.0909090909090908,False,True,False,0
30749,1,1,56,72,BENIGN,0.0041627369995772,6.50427656183941e-05,0.5,False,False,True,0
129021,2,1,12,6,BENIGN,0.000139512172437,2.325202873950752e-05,1.0,False,True,False,0
222764,24,45,871,60240,BENIGN,0.274330681797777,0.000309744842075,0.5217391304347826,False,True,False,0
60,5,5,6,8,BENIGN,0.23333333333333334,0.16666666666666666,0.8333333333333334,True,False,False,1
185,2,2,78,264,BENIGN,1.8486486486486489,0.0216216216216216,0.6666666666666666,False,False,True,0
85750440,7,7,318,11595,DoS Hulk,0.0001389264008441,1.632644683805704e-07,0.875,False,True,False,0
23612,1,1,56,72,BENIGN,0.0054209723869219,8.470269354565475e-05,0.5,False,False,True,0
229,2,0,0,0,DoS Hulk,0.0,0.0087336244541484,2.0,False,True,False,0
115501058,45,64,2667,83671,BENIGN,0.0007475083042096,9.4371429913655e-07,0.6923076923076923,False,True,False,0
5216364,3,1,12,2,BENIGN,2.6838617857189413e-06,7.668176530625546e-07,1.5,False,True,False,0
1815972,4,0,24,0,DDoS,1.321606280273044e-05,2.2026771337884065e-06,4.0,False,True,False,0
85461205,9,6,413,11595,DoS Hulk,0.0001405081990126,1.7551823660806092e-07,1.2857142857142858,False,True,False,0
97936910,22,3,518,26721,DoS Hulk,0.00027812803160728677,2.552663750571669e-07,5.5,False,False,True,1
110822397,31,32,13229,16945,BENIGN,0.000272273482769,5.684771463660003e-07,0.9393939393939394,False,True,False,0
209,1,1,0,0,BENIGN,0.0,0.0095693779904306,0.5,False,True,False,0
504728,3,6,26,11601,DDoS,0.0230361699767003,1.7831386410106036e-05,0.4285714285714285,False,True,False,0
30862,2,2,80,278,BENIGN,0.0116000259218456,0.000129609228177,0.6666666666666666,False,False,True,0
47464,1,4,195,398,BENIGN,0.012493679420192146,0.00010534299679757289,0.2,False,True,False,1
25013,5,2,107,1053,BENIGN,0.04637588454003918,0.0002798544756726502,1.6666666666666667,False,False,True,1
81756643,8,6,56,11601,DDoS,0.0001425816859921,1.7123990768554429e-07,1.1428571428571428,False,True,False,0
86592632,11,20,315,614,BENIGN,1.0728395459789235e-05,3.5799812621471076e-07,0.5238095238095238,False,False,True,1
